title,category,start_datetime_local,end_datetime_local,location_name,address_text,city,source,source_url,scraped_at,start_dt,end_dt,start_date,start_hour
Mammamia aperitivo karaoke con radio105,,2025-11-20T00:00:00+01:00,,MIB Milano,"Via Gaetano Negri, 10, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/mammamia-aperitivo-karaoke-con-radio105-ale-moretti-e-paolo-noise.html,2025-12-22T16:14:27.754738+01:00,2025-11-20 00:00:00+01:00,,2025-11-20,0.0
Il Punkadeka Festival torna più ambizioso che mai,,2025-06-09T00:00:00+02:00,,Circolo Magnolia,"Via Circonvallazione Idroscalo, 41c, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/manca-un-mese-al-grande-ritorno-del-punkadeka-festival-2025-e-l-attesa-e-alle-stelle-cock-sparre-derozer-discomostro-sempre-peggio-bloodstrings-rfc-arturo-retarded.html,2025-12-22T16:14:29.879618+01:00,2025-06-09 00:00:00+02:00,,2025-06-09,0.0
"Mancanza-paradiso: a Milano, la nuova mostra personale di Stefano Odoardi",,2025-11-20T00:00:00+01:00,,TheWarehouse,"Via Lodovico Settala, 41, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/mancanza-paradiso-a-milano-la-nuova-mostra-personale-di-stefano-odoardi-un-pellegrinaggio-estetico-che-fonde-cinema-e-arte-visiva-dal-20-novembre-al-6-dicembre-2025-presso-lo-spazio-thewarehouse-stefano-odoardi.html,2025-12-22T16:14:32.544338+01:00,2025-11-20 00:00:00+01:00,,2025-11-20,0.0
marcello malandugno memoria e sacralità della natura,,2025-04-09T00:00:00+02:00,,Galleria Ponte Rosso,"Via Brera, 2, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/marcello-malandugno-memoria-e-sacralita-della-natura-marcello-malandugno.html,2025-12-22T16:14:35.288385+01:00,2025-04-09 00:00:00+02:00,,2025-04-09,0.0
"Mario Kart Grand Prix invade il Mercato Centrale Milano tra gare, gusto e pura adrenalina",Mario Kart Grand Prix,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/mario-kart-grand-prix.html,2025-12-22T16:14:37.443556+01:00,,,,
"Midollo Osseo, obiettivo 30mila nuovi donatori: al via “Match it now!”",donazione midollo,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/match-it-now-20-settembre.html,2025-12-22T16:14:39.818637+01:00,,,,
Matteo Mauro apre le porte del suo studio per la Lambrate art night 2025,,2025-09-24T00:00:00+02:00,,Matteo Mauro Studio,"Via Privata Giovanni Ventura, 6, Milano, Lambrate",Milan,milanotoday,https://www.milanotoday.it/eventi/matteo-mauro-apre-le-porte-del-suo-studio-per-la-lambrate-art-night-2025-matteo-mauro.html,2025-12-22T16:14:41.753103+01:00,2025-09-24 00:00:00+02:00,,2025-09-24,0.0
maxi schermo finale champions league tribune idroscalo milano,,2025-05-31T00:00:00+02:00,,idroscalo,"Via Circonvallazione, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/maxi-schermo-finale-champions-league-tribune-idroscalo-milano.html,2025-12-22T16:14:44.474948+01:00,2025-05-31 00:00:00+02:00,,2025-05-31,0.0
Maxischermo finale champions league inter fc a milano,,2025-05-31T00:00:00+02:00,,WORLD JOIN CENTER,"Viale Achille Papa, 30, Milano, Portello",Milan,milanotoday,https://www.milanotoday.it/eventi/maxischermo-finale-champions-league-inter-fc-a-milano-maxischermo.html,2025-12-22T16:14:47.465928+01:00,2025-05-31 00:00:00+02:00,,2025-05-31,0.0
Memories and future horizons: mostra internazionale di arte contemporanea,,2025-11-10T00:00:00+01:00,,Ikonica Art Gallery,"Via Nicola Antonio Porpora, 16a, Milano, Città Studi",Milan,milanotoday,https://www.milanotoday.it/eventi/memories-and-future-horizons-mostra-internazionale-di-arte-contemporanea-a-milano-presso-ikonika-art-gallery-dall-11-al-22-ottobre-2025.html,2025-12-22T16:14:49.875783+01:00,2025-11-10 00:00:00+01:00,,2025-11-10,0.0
Mente in movimento: tra psicologia ambientale e benessere nello sport,,2025-11-10T00:00:00+01:00,,OpenCasello,"Piazzale Antonio Cantore, 14, Milano, Porta Genova",Milan,milanotoday,https://www.milanotoday.it/eventi/mente-in-movimento-tra-psicologia-ambientale-e-benessere-nello-sport-mindleague-e-milanopsy.html,2025-12-22T16:14:52.432749+01:00,2025-11-10 00:00:00+01:00,,2025-11-10,0.0
mercatini di natale a gaggiano,,2025-12-20T00:00:00+01:00,,Piazza Daccò,"Piazza Daccò, Gaggiano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatini-di-natale-a-gaggiano-2025.html,2025-12-22T16:14:55.109763+01:00,2025-12-20 00:00:00+01:00,,2025-12-20,0.0
Il mercatino di Natale ai Bagni Misteriosi (e cosa acquistare),,2025-12-20T00:00:00+01:00,,Bagni Misteriosi,"Via Carlo Botta, 18, Milano, Porta Romana",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatino-natale-bagni-misteriosi-2025.html,2025-12-22T16:14:57.525944+01:00,2025-12-20 00:00:00+01:00,,2025-12-20,0.0
Il mercatino di Natale in Piazza Portello con dolci e tante idee regalo,mercatino piazza Portello,2025-11-15T00:00:00+01:00,,Piazza Portello,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatino-natale-piazza-portello-2025.html,2025-12-22T16:14:59.979353+01:00,2025-11-15 00:00:00+01:00,,2025-11-15,0.0
Il mercatino di Natale solidale di Fondazione Tog (e cosa trovare),Fondazione Tog,2025-11-25T00:00:00+01:00,,Centro Tog Carlo De Benedetti,"Via Livigno, 1, Milano, Dergano",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatino-natale-solidale-tog.html,2025-12-22T16:15:02.531868+01:00,2025-11-25 00:00:00+01:00,,2025-11-25,0.0
"Oltre 70 artigiani del 'fatto a mano': torna Red Bazar, il mercatino sui Navigli",Red Bazar,2025-11-16T00:00:00+01:00,,Alzaia Naviglio Pavese,"Alzaia Naviglio Pavese, Milano, Chiesa Rossa",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatino-red-bazar-navigli.html,2025-12-22T16:15:04.695593+01:00,2025-11-16 00:00:00+01:00,,2025-11-16,0.0
"Il Sabato di Lambrate, festa di quartiere tra artigianato, artisti di strada e laboratori",,2025-11-15T00:00:00+01:00,,Lambrate,"Via Conte Rosso, Milano, Lambrate",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatino-sabato-di-lambrate-novembre-2025.html,2025-12-22T16:15:06.699472+01:00,2025-11-15 00:00:00+01:00,,2025-11-15,0.0
"Declout Market, il mercatino del riciclo nel cuore di Isola",Wao Isola,2025-06-21T00:00:00+02:00,,Wao Isola,"Via Luigi Porro Lambertenghi, 7, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatino-usato-wao-isola.html,2025-12-22T16:15:09.527014+01:00,2025-06-21 00:00:00+02:00,,2025-06-21,0.0
Natale a Mercato Centrale Milano: tanti imperdibili eventi e bontà da assaporare,eventi natale milano,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/mercato-centrale-natale.html,2025-12-22T16:15:11.681577+01:00,,,,
"Abbigliamento vintage, libri e oggettistica: torna il Mercatone dell'Antiquariato",Mercatone Antiquariato,2025-08-31T00:00:00+02:00,,Alzaia Naviglio Grande,"Via Corsico, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/mercatone-antiquariato-navigli-2025.html,2025-12-22T16:15:13.900428+01:00,2025-08-31 00:00:00+02:00,,2025-08-31,0.0
mercoledì 19 novembre da amami “cena super solidale” a favore di azione contro la fame - con la madrina michela coppa,,2025-11-19T00:00:00+01:00,,Amami,"Via Amerigo Vespucci, 1, Milano, Porta Nuova",Milan,milanotoday,https://www.milanotoday.it/eventi/mercoledi-19-novembre-da-amami-cena-super-solidale-a-favore-di-azione-contro-la-fame-con-la-madrina-michela-coppa-michela-coppa.html,2025-12-22T16:15:17.177960+01:00,2025-11-19 00:00:00+01:00,,2025-11-19,0.0
michele rigoni. storie sospese,,2025-11-19T00:00:00+01:00,,Spazio HUS,"Via San Fermo, 19, Milano, Porta Nuova",Milan,milanotoday,https://www.milanotoday.it/eventi/michele-rigoni-storie-sospese-michele-rigoni-13152723.html,2025-12-22T16:15:19.436755+01:00,2025-11-19 00:00:00+01:00,,2025-11-19,0.0
"Presentata la nuova edizione di 'Milano21', la mezza maratona che attraversa tutta la città",Milano21,2025-11-21T00:00:00+01:00,,Expo Village,"Via Pier Paolo Pasolini, 19, Milano, Musocco",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-21-mezza-maratona-2025.html,2025-12-22T16:15:22.322508+01:00,2025-11-21 00:00:00+01:00,,2025-11-21,0.0
"Milano Beauty Week 2025, torna la settimana della bellezza con incontri, feste e visite gratis",Milano Beauty Week,2025-09-17T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-beauty-week-2025.html,2025-12-22T16:15:24.302540+01:00,2025-09-17 00:00:00+02:00,,2025-09-17,0.0
"Milano buia: storia dell'inquisizione, peste e occultismo",,2025-04-07T00:00:00+02:00,,Davanti alla Basilica di Sant'Ambrogio,"Piazza Sant'Ambrogio, Milano, Sant'Ambrogio",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-buia-storia-dell-inquisizione-peste-e-occultismo-italia-in-tour-25.html,2025-12-22T16:15:26.464954+01:00,2025-04-07 00:00:00+02:00,,2025-04-07,0.0
"Milano buia: storia dell'inquisizione, peste e occultismo",,2025-04-10T00:00:00+02:00,,Davanti alla Basilica di Sant'Ambrogio,"Piazza Sant'Ambrogio, Milano, Sant'Ambrogio",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-buia-storia-dell-inquisizione-peste-e-occultismo-italia-in-tour-4-ottobre.html,2025-12-22T16:15:29.060336+01:00,2025-04-10 00:00:00+02:00,,2025-04-10,0.0
Milano cantautori x Milano music week 2025: Svegliaginevra special guest,,2025-11-22T00:00:00+01:00,,ARCI BELLEZZA,"Via Giovanni Bellezza, 16, Milano, Porta Lodovica",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-cantautori-x-milano-music-week-2025-svegliaginevra-special-guest-milano-cantautori.html,2025-12-22T16:15:31.941094+01:00,2025-11-22 00:00:00+01:00,,2025-11-22,0.0
'Milano Centrale Festival 2025': mostre e installazioni gratis da scoprire in Stazione Centrale (e non solo),Milano Centrale Festival,2025-03-10T00:00:00+01:00,,Stazione Centrale,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-centrale-festival-2025.html,2025-12-22T16:15:35.336652+01:00,2025-03-10 00:00:00+01:00,,2025-03-10,0.0
Milano chiama a raccolta scienza e musica: nasce Harmony Days,,2025-11-10T00:00:00+01:00,,Fondazione Cariplo,"Via Romagnosi, 8, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-chiama-a-raccolta-scienza-e-musica-nasce-harmony-days-il-forum-interdisciplinare-per-il-futuro-delle-nuove-generazioni-harmony-days.html,2025-12-22T16:15:38.212985+01:00,2025-11-10 00:00:00+01:00,,2025-11-10,0.0
Milano città che sale - mostra e laboratorio per adulti,,2025-07-14T00:00:00+02:00,,fabbrica del vapore,"Via Giulio Cesare Procaccini, 4, Milano, Cenisio Monumentale",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-citta-che-sale-mostra-e-laboratorio-per-adulti-elio-vittorini.html,2025-12-22T16:15:41.040189+01:00,2025-07-14 00:00:00+02:00,,2025-07-14,0.0
Coopi cascina aperta: incontri e testimonianze per raccontare la cooperazione,,2025-09-20T00:00:00+02:00,,Cascina Boldinasco,"Via Francesco de Lemene, 50, Milano, Cagnola",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-coopi-cascina-aperta-incontri-e-testimonianze-per-raccontare-la-cooperazione.html,2025-12-22T16:15:43.379408+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
Milano diventa crocevia di musica con i Digital Noises Awards,Milano diventa crocevia di musica con i Digital Noises Awards,2025-11-17T00:00:00+01:00,,Spazio Teatro 89,"Via Fratelli Zoia 89, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-diventa-crocevia-di-musica-con-i-digital-noises-awards-digital-noises-awards.html,2025-12-22T16:15:45.579518+01:00,2025-11-17 00:00:00+01:00,,2025-11-17,0.0
"Prossima fermata: Arabia Saudita. A Milano arriva la Saudi Travel Lounge, un salotto itinerante per immergersi in una terra ricca di storie",Arabia Saudita,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/milano-esplora-arabia-saudita.html,2025-12-22T16:15:48.355788+01:00,,,,
Milano euro baby di Nicolò Sordo in scena a Milano,,2025-11-29T00:00:00+01:00,,Heracles Gymnasium,"Via Padova, 21, Milano, Loreto",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-euro-baby-di-nicolo-sordo-in-scena-a-milano-nicolo-sordo.html,2025-12-22T16:15:50.244396+01:00,2025-11-29 00:00:00+01:00,,2025-11-29,0.0
Milano fashion show IX edizione,,2025-09-27T00:00:00+02:00,,Biblioteca del Circolo Filologico Milanese,"Via Clerici, 10, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-fashion-show-fashion-week-2025-ix-edizione.html,2025-12-22T16:15:52.531378+01:00,2025-09-27 00:00:00+02:00,,2025-09-27,0.0
Milano fashion week dall’alto: salita in Torre Branca offerta,,2025-09-24T00:00:00+02:00,,JustMe,"Viale Luigi Camoens, Milano, Sempione",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-fashion-week-dall-alto-salita-in-torre-branca-offerta-da-eventi-milano-aperito-e-party-con-dj-internazionale-claptone-andrea-oliva-sexyy-2025.html,2025-12-22T16:15:55.066928+01:00,2025-09-24 00:00:00+02:00,,2025-09-24,0.0
Milano Film Fest 2025: programmazione e orari di tutti i film in concorso,Milano Film Fest,2025-03-06T00:00:00+01:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-film-fest-2025-programma.html,2025-12-22T16:15:57.473449+01:00,2025-03-06 00:00:00+01:00,,2025-03-06,0.0
"Al Sunset play torna jueves latino, la serata dedicata ai ritmi latini",,2025-03-07T00:00:00+01:00,,Sunset Play,"Via Leonardo da Vinci, 23, Milano, Trenno",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-giovedi-3-luglio-2025-al-sunset-play-torna-jueves-latino-la-serata-dedicata-ai-ritmi-latini-dj-set.html,2025-12-22T16:15:59.895432+01:00,2025-03-07 00:00:00+01:00,,2025-03-07,0.0
"Play club celebra Shakara tra ritmi afro, sonorità urban ed elettroniche",,2025-03-07T00:00:00+01:00,,Play Club,"Viale Monte Grappa, 14, Milano, Porta Nuova",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-giovedi-3-luglio-2025-play-club-celebra-shakara-tra-ritmi-afro-sonorita-urban-ed-elettroniche-dj-set.html,2025-12-22T16:16:02.101833+01:00,2025-03-07 00:00:00+01:00,,2025-03-07,0.0
"'Milano Green Week 2025', oltre 200 eventi in città a tutela dell'ambiente",Milano reen Week 2025,2025-09-18T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-green-week-2025-programma.html,2025-12-22T16:16:04.825522+01:00,2025-09-18 00:00:00+02:00,,2025-09-18,0.0
"Milano Green Week 2025, oltre 250 eventi diffusi in città",Green Week,2025-09-18T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-green-week-2025.html,2025-12-22T16:16:06.825029+01:00,2025-09-18 00:00:00+02:00,,2025-09-18,0.0
Milano green week: proiezione speciale di 'Beyond',,2025-09-18T00:00:00+02:00,,Auditorium Piero Calamandrei - La Scala Società tra Avvocati,"Via Correggio, 43, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-green-week-proiezione-speciale-di-beyond-il-film-documentario-con-alex-bellini-presso-l-auditorium-piero-calamandrei-di-la-scala-societa-tra-avvocati-alex-bellini.html,2025-12-22T16:16:09.121950+01:00,2025-09-18 00:00:00+02:00,,2025-09-18,0.0
milano illuminata,,2024-11-22T00:00:00+01:00,,Duomo di Milano,"Piazza del Duomo, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-illuminata-angela-menendez-guida-turistica-abilitata.html,2025-12-22T16:16:11.898805+01:00,2024-11-22 00:00:00+01:00,,2024-11-22,0.0
"Milano Latin Festival 2025, la musica latina torna ad animare le notti d'estate",Milano Latin Festival 2025,2025-12-06T00:00:00+01:00,,Fiera Milano Rho,"Via Cristina Belgioioso, 28, Rho, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-latin-festival-2025.html,2025-12-22T16:16:14.700212+01:00,2025-12-06 00:00:00+01:00,,2025-12-06,0.0
"Milano manzoniana: visita guidata nei luoghi de ""I promessi sposi""",,2025-11-15T00:00:00+01:00,,di fronte al Planetario,"Corso Venezia, 57, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-manzoniana-visita-guidata-nei-luoghi-dei-promessi-sposi.html,2025-12-22T16:16:17.715685+01:00,2025-11-15 00:00:00+01:00,,2025-11-15,0.0
"The Club ospita One Two, la nuova serata dedicata a hip hop, trap e reggaeton",,2025-02-07T00:00:00+01:00,,The Club,"Corso Garibaldi, 97, Milano, Porta Volta",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-mercoledi-2-luglio-the-club-ospita-one-two-la-nuova-serata-dedicata-a-hip-hop-trap-e-reggaeton-dj-set.html,2025-12-22T16:16:20.118642+01:00,2025-02-07 00:00:00+01:00,,2025-02-07,0.0
"Milano Music Week 2025: artisti, calendario e appuntamenti",Milano Music Week,2025-11-17T00:00:00+01:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-music-week-2025-programma.html,2025-12-22T16:16:22.401855+01:00,2025-11-17 00:00:00+01:00,,2025-11-17,0.0
Milano open air ritorna all'Ex Macello sabato 5 luglio,,2025-05-07T00:00:00+02:00,,Ex Macello,"Viale Molise, 62, Milano, Calvairate",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-open-air-ritorna-all-ex-macello-sabato-5-luglio.html,2025-12-22T16:16:24.593861+01:00,2025-05-07 00:00:00+02:00,,2025-05-07,0.0
Milano open air: skatepark parco Lambro,,2025-09-20T00:00:00+02:00,,Skatepark Parco Lambro,"Via Feltre, 78, Milano, Feltre",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-open-air-skatepark-parco-lambro.html,2025-12-22T16:16:27.128505+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
"Milano open air torna al Monte Stella: sul palco flashmob, icona dell’elettronica mondiale",,2025-06-09T00:00:00+02:00,,Monte Stella,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-open-air-torna-al-monte-stella-sul-palco-flashmob-icona-dell-elettronica-mondiale.html,2025-12-22T16:16:30.343735+01:00,2025-06-09 00:00:00+02:00,,2025-06-09,0.0
"Milano oscura: tra antiche carceri, il palazzo del diavolo e inquietudini",,2025-09-19T00:00:00+02:00,,Presso il pozzo,"Piazza dei Mercanti, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-oscura-tra-antiche-carceri-il-palazzo-del-diavolo-e-inquietudini-italia-in-tou.r.html,2025-12-22T16:16:33.313822+01:00,2025-09-19 00:00:00+02:00,,2025-09-19,0.0
"Milano oscura: tra antiche carceri, il palazzo del diavolo e inquietudini",,2025-05-07T00:00:00+02:00,,Presso il pozzo,"Piazza dei Mercanti, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-oscura-tra-antiche-carceri-il-palazzo-del-diavolo-e-inquietudini-italia-in-tour-1.html,2025-12-22T16:16:36.735870+01:00,2025-05-07 00:00:00+02:00,,2025-05-07,0.0
Milano ospita gli Asuma Bazilian 4et,,2025-11-22T00:00:00+01:00,,O'- Ste,"Via della Chiesa Rossa 53, Milano, Stadera",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-ospita-gli-asuma-brazilian-4et-asuma-brazilian-quartet-13201257.html,2025-12-22T16:16:39.098840+01:00,2025-11-22 00:00:00+01:00,,2025-11-22,0.0
Torna Milano per Gaber: cinque giorni di eventi a teatro,spettacoli,2025-10-06T00:00:00+02:00,,,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-per-gaber-2025.html,2025-12-22T16:16:41.415683+01:00,2025-10-06 00:00:00+02:00,,2025-10-06,0.0
"milano raccontata dalla pubblicazione “filippo taidelli: architetture scelte 2012-2024”, edita da forma edizion",,2025-05-28T00:00:00+02:00,,ADI Museum,"Piazza Compasso d'Oro, 1, Milano, Chinatown",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-raccontata-dalla-pubblicazione-filippo-taidelli-architetture-scelte-2012-2024-edita-da-forma-edizion-filippo-taidelli.html,2025-12-22T16:16:43.287105+01:00,2025-05-28 00:00:00+02:00,,2025-05-28,0.0
Milano riscopre il ritmo della terra: un incontro con Laura Sofia Cariolato,,2025-06-12T00:00:00+02:00,,Libreria Esoterica,"Galleria Unione, 1, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-riscopre-il-ritmo-della-terra-un-incontro-con-laura-sofia-cariolato-laura-sofia-cariolato.html,2025-12-22T16:16:46.147330+01:00,2025-06-12 00:00:00+02:00,,2025-06-12,0.0
milano sud festival: arriva a milano il 21 giugno a parco ravizza (bocconi),,2025-06-21T00:00:00+02:00,,Parco Ravizza,"Viale Toscana, Milano, Porta Lodovica",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-sud-festival-arriva-a-milano-il-21-giugno-a-parco-ravizza-bocconi.html,2025-12-22T16:16:48.894768+01:00,2025-06-21 00:00:00+02:00,,2025-06-21,0.0
"Aria club presenta “Mamma mia”, il primo karaoke da club tutto italiano",,2025-04-07T00:00:00+02:00,,Aria Club,"Piazzale dello Sport, 14, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-venerdi-4-luglio-2025-aria-club-presenta-mamma-mia-il-primo-karaoke-da-club-tutto-italiano-dj-set.html,2025-12-22T16:16:51.469341+01:00,2025-04-07 00:00:00+02:00,,2025-04-07,0.0
Visita guidata completa alla basilica di Sant'Ambrogio,,2025-11-23T00:00:00+01:00,,Piazza Sant'Ambrogio,"Piazza Sant'Ambrogio, Milano, Sant'Ambrogio",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-visita-guidata-completa-alla-basilica-di-sant-ambrogio.html,2025-12-22T16:16:53.847979+01:00,2025-11-23 00:00:00+01:00,,2025-11-23,0.0
Milano: visita guidata completa alla basilica di Sant'Ambrogio,,2025-12-20T00:00:00+01:00,,Basilica di Sant'Ambrogio,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-visita-guidata-completa-alla-basilica-di-sant-ambrogiohtml.html,2025-12-22T16:16:56.251515+01:00,2025-12-20 00:00:00+01:00,,2025-12-20,0.0
Milano wargames,,2025-11-23T00:00:00+01:00,,Parco Esposizioni Novegro,"Via Novegro, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-wargames.html,2025-12-22T16:16:58.517646+01:00,2025-11-23 00:00:00+01:00,,2025-11-23,0.0
Milano wine week party Dazi Arco della pace,,2025-11-10T00:00:00+01:00,,Dazi Milano,"Piazza Sempione, 1, Milano, Sempione",Milan,milanotoday,https://www.milanotoday.it/eventi/milano-wine-week-party-dazi-arco-della-pace.html,2025-12-22T16:17:01.160677+01:00,2025-11-10 00:00:00+01:00,,2025-11-10,0.0
Milonga San Pugliese del martedì,,2025-11-18T00:00:00+01:00,,La Scighera,"Via Giuseppe Candiani, 131, Milano, Bovisa",Milan,milanotoday,https://www.milanotoday.it/eventi/milonga-san-pugliese-del-martedi-silvia-santini.html,2025-12-22T16:17:04.288840+01:00,2025-11-18 00:00:00+01:00,,2025-11-18,0.0
mindleague alla milano4mentalhealth: la salute mentale scende in campo con il lancio della piattaforma formativa gratuita,,2025-06-10T00:00:00+02:00,,Casa dei Diritti,"Via Edmondo de Amicis, 10, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/mindleague-alla-milano4mentalhealth-la-salute-mentale-scende-in-campo-con-il-lancio-della-piattaforma-formativa-gratuita-nicholas-napolitano-e-federica-aceto.html,2025-12-22T16:17:06.649141+01:00,2025-06-10 00:00:00+02:00,,2025-06-10,0.0
Mirko Loko (Polaris festival) all’Apophis di Milano,,2025-10-23T00:00:00+02:00,,Apophis,"Via Carlo Giuseppe Merlo, 3, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/mirko-loko-polaris-festival-all-apophis-di-milano-mirko-loko.html,2025-12-22T16:17:08.767137+01:00,2025-10-23 00:00:00+02:00,,2025-10-23,0.0
"MiTo Settembre Musica, programma e orari di tutti i nuovi concerti a Milano",Mito Settembre Musica 2025,2025-03-09T00:00:00+01:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/mito-settembre-2025-programma.html,2025-12-22T16:17:12.214709+01:00,2025-03-09 00:00:00+01:00,,2025-03-09,0.0
"Miveg, il festival vegano con show cooking e laboratori per bambini",Miveg,2025-08-11T00:00:00+02:00,,East End Studios,"Via Mecenate, 84, Milano, Taliedo",Milan,milanotoday,https://www.milanotoday.it/eventi/miveg-festival-vegano-east-end-studios.html,2025-12-22T16:17:15.634037+01:00,2025-08-11 00:00:00+02:00,,2025-08-11,0.0
Mmw'25: Sabotage presenta sotterranea w/Aldonna,,2025-11-22T00:00:00+01:00,,Vacuum Club,"Corso di Porta Ticinese, 32, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/mmw-25-sabotage-presenta-sotterranea-w-aldonna-la-dj-e-producer-australiana-arriva-a-milano-aldonna.html,2025-12-22T16:17:19.685739+01:00,2025-11-22 00:00:00+01:00,,2025-11-22,0.0
Moda. Un dialogo tra effimero ed eterno,,2025-10-09T00:00:00+02:00,,Corals Gallery,"Via Evangelista Torricelli, 21, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/moda-un-dialogo-tra-effimero-ed-eterno-valentina-fracassi-matilde-piacentini-e-paradiso-collective.html,2025-12-22T16:17:21.376749+01:00,2025-10-09 00:00:00+02:00,,2025-10-09,0.0
"modeselektor con il ""dj kicks tour"" ai magazzini generali, venerdì 3 ottobre",,2025-03-10T00:00:00+01:00,,Magazzini Generali,"Via Pietrasanta, 16, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/modeselektor-con-il-dj-kicks-tour-ai-magazzini-generali-venerdi-3-ottobre-modeselektor.html,2025-12-22T16:17:24.143537+01:00,2025-03-10 00:00:00+01:00,,2025-03-10,0.0
Moira per sempre: al via a Milano il progetto culturale per celebrare la regina del circo,,2025-11-19T00:00:00+01:00,,Università degli Studi di Milano,"Via Noto, 8, Milano, Vigentino",Milan,milanotoday,https://www.milanotoday.it/eventi/moira-per-sempre-al-via-a-milano-il-progetto-culturale-per-celebrare-la-regina-del-circo.html,2025-12-22T16:17:26.714207+01:00,2025-11-19 00:00:00+01:00,,2025-11-19,0.0
Monet a 360 gradi: a Milano la mostra immersiva per scoprire il maestro a cent'anni dalla scomparsa,,2025-09-12T00:00:00+02:00,,Spazio Ventura,"Via Privata Giovanni Ventura, 15, Milano, Lambrate",Milan,milanotoday,https://www.milanotoday.it/eventi/monet-a-360-gradi-a-milano-la-mostra-immersiva-per-scoprire-il-maestro-a-cent-anni-dalla-scomparsa.html,2025-12-22T16:17:29.590073+01:00,2025-09-12 00:00:00+02:00,,2025-09-12,0.0
